Truth,Error
14197248,14197255
14197284,14197290
14197320,14197326
14197356,14197361
14197392,14197392
14197428,14197426
14197464,14197469
14197500,14197496
14197536,14197540
14197572,14197564
14197608,14197612
14197644,14197644
14197680,14197684
14197716,14197723
14197752,14197752
14197788,14197789
14197824,14197825
14197860,14197865
14197896,14197895
14197932,14197928
14197968,14197975
14198004,14198013
14198040,14198049
14198076,14198077
14198112,14198112
14198148,14198148
14198184,14198188
14198220,14198230
14198256,14198253
14198292,14198295
14198328,14198333
14198364,14198372
14198400,14198401
14198436,14198443
14198472,14198468
14198508,14198507
14198544,14198543
14198580,14198579
14198616,14198618
14198652,14198660
14198688,14198703
14198724,14198720
14198760,14198759
14198796,14198799
14198832,14198836
14198868,14198873
14198904,14198914
14198940,14198942
14198976,14198986
14199012,14199024
14199048,14199057
14199084,14199088
14199120,14199117
14199156,14199162
14199192,14199194
14199228,14199231
14199264,14199276
14199300,14199308
14199336,14199337
14199372,14199373
14199408,14199408
14199444,14199440
14199480,14199489
14199516,14199521
14199552,14199555
14199588,14199589
14199624,14199626
14199660,14199664
14199696,14199700
14199732,14199731
14199768,14199770
14199804,14199803
14199840,14199855
14199876,14199879
14199912,14199913
14199948,14199956
14199984,14199987
14200020,14200026
14200056,14200067
