Truth,Error
13211424,13211425
13211460,13211463
13211496,13211501
13211532,13211532
13211568,13211559
13211604,13211595
13211640,13211636
13211676,13211683
13211712,13211709
13211748,13211748
13211784,13211774
13211820,13211824
13211856,13211850
13211892,13211886
13211928,13211922
13211964,13211967
13212000,13212000
13212036,13212034
13212072,13212074
13212108,13212094
13212144,13212136
13212180,13212175
13212216,13212214
13212252,13212251
13212288,13212288
13212324,13212323
13212360,13212360
13212396,13212389
13212432,13212429
13212468,13212467
13212504,13212509
13212540,13212537
13212576,13212578
13212612,13212615
13212648,13212648
13212684,13212689
13212720,13212714
13212756,13212744
13212792,13212786
13212828,13212820
13212864,13212863
13212900,13212903
13212936,13212936
13212972,13212968
13213008,13213003
13213044,13213049
13213080,13213075
13213116,13213113
13213152,13213142
13213188,13213188
13213224,13213226
13213260,13213260
13213296,13213295
13213332,13213332
13213368,13213367
13213404,13213404
13213440,13213438
13213476,13213465
13213512,13213518
13213548,13213539
13213584,13213573
13213620,13213618
13213656,13213659
13213692,13213692
13213728,13213726
13213764,13213759
13213800,13213800
13213836,13213837
13213872,13213871
13213908,13213914
13213944,13213941
13213980,13213976
13214016,13214014
13214052,13214051
13214088,13214084
13214124,13214126
13214160,13214143
13214196,13214199
13214232,13214232
13214268,13214256
13214304,13214303
13214340,13214338
13214376,13214376
13214412,13214410
13214448,13214444
13214484,13214483
13214520,13214516
13214556,13214561
13214592,13214597
13214628,13214627
13214664,13214655
13214700,13214701
13214736,13214729
13214772,13214775
13214808,13214810
13214844,13214843
13214880,13214876
13214916,13214913
13214952,13214954
13214988,13214987
13215024,13215020
13215060,13215055
13215096,13215099
13215132,13215131
13215168,13215159
13215204,13215201
13215240,13215239
13215276,13215277
13215312,13215315
13215348,13215346
13215384,13215388
13215420,13215421
13215456,13215458
13215492,13215492
13215528,13215521
13215564,13215564
13215600,13215595
13215636,13215644
13215672,13215671
13215708,13215703
13215744,13215747
13215780,13215778
13215816,13215808
13215852,13215854
13215888,13215885
13215924,13215922
13215960,13215948
13215996,13215992
13216032,13216027
13216068,13216067
13216104,13216103
13216140,13216130
13216176,13216181
13216212,13216203
13216248,13216243
13216284,13216272
13216320,13216315
13216356,13216349
13216392,13216392
13216428,13216425
13216464,13216464
13216500,13216496
13216536,13216533
13216572,13216573
13216608,13216601
13216644,13216644
13216680,13216679
13216716,13216715
13216752,13216752
13216788,13216779
13216824,13216824
13216860,13216860
13216896,13216889
13216932,13216930
13216968,13216967
13217004,13216998
13217040,13217039
13217076,13217072
13217112,13217109
13217148,13217143
13217184,13217188
13217220,13217216
13217256,13217256
13217292,13217293
13217328,13217327
13217364,13217366
13217400,13217393
13217436,13217421
13217472,13217469
13217508,13217511
13217544,13217542
13217580,13217580
13217616,13217612
13217652,13217649
13217688,13217688
13217724,13217714
13217760,13217763
13217796,13217795
13217832,13217835
13224276,13224282
13224312,13224307
13224348,13224348
13224384,13224376
13224420,13224422
13224456,13224460
13224492,13224489
13224528,13224525
13224564,13224565
13224600,13224598
13224636,13224628
13224672,13224666
13224708,13224714
13224744,13224749
13224780,13224778
13224816,13224807
13224852,13224847
13224888,13224890
13224924,13224916
13224960,13224958
13224996,13224992
13225032,13225035
13225068,13225071
13225104,13225104
13225140,13225140
13225176,13225172
13225212,13225207
13225248,13225247
13225284,13225284
13225320,13225315
13225356,13225352
13225392,13225387
13225428,13225430
13225464,13225464
13225500,13225500
13229892,13229887
13229928,13229928
13229964,13229956
13230000,13230000
13230036,13230036
13230072,13230070
13230108,13230104
13230144,13230144
13230180,13230179
13230216,13230217
13230252,13230248
13230288,13230285
13230324,13230327
13230360,13230353
13230396,13230403
13230432,13230436
13230468,13230468
13230504,13230504
13230540,13230549
13230576,13230569
13230612,13230616
13230648,13230643
13230684,13230684
13230720,13230715
13230756,13230756
13237128,13237122
13237164,13237168
13237200,13237202
13237236,13237232
13237272,13237272
13237308,13237306
13237344,13237336
13237380,13237374
13237416,13237417
13237452,13237452
13237488,13237486
13237524,13237523
13237560,13237555
13237596,13237590
13237632,13237632
13237668,13237666
13237704,13237704
13237740,13237742
13237776,13237771
13237812,13237810
13237848,13237848
13237884,13237879
13237920,13237916
13237956,13237956
13237992,13237988
13238028,13238023
13238064,13238059
13238100,13238101
13238136,13238134
13238172,13238172
13238208,13238200
13238244,13238246
13238280,13238269
13238316,13238303
13238352,13238355
13238388,13238384
13238424,13238423
13238460,13238461
13238496,13238502
13238532,13238516
13238568,13238568
13238604,13238609
13238640,13238632
13238676,13238674
13238712,13238713
13238748,13238745
13238784,13238782
13238820,13238817
13238856,13238852
13238892,13238891
13238928,13238930
13238964,13238967
13239000,13239001
13239036,13239036
13239072,13239075
13239108,13239107
13239144,13239144
13239180,13239177
13239216,13239220
13239252,13239247
13239288,13239289
13239324,13239322
13239360,13239363
13239396,13239394
13239432,13239434
13239468,13239461
13239504,13239503
13239540,13239539
13239576,13239571
13239612,13239601
13243428,13243419
13243464,13243464
13247676,13247671
13247712,13247712
13247748,13247748
13247784,13247786
13247820,13247813
13247856,13247862
13247892,13247881
13247928,13247928
13247964,13247953
13248000,13248005
13248036,13248034
13248072,13248073
13248108,13248108
13248144,13248150
13248180,13248176
13248216,13248212
13248252,13248259
13248288,13248286
13248324,13248324
13248360,13248359
13248396,13248393
13248432,13248423
13248468,13248475
13248504,13248498
13248540,13248530
13248576,13248574
13248612,13248605
13248648,13248651
13248684,13248678
13248720,13248722
13248756,13248753
13248792,13248792
13248828,13248829
13248864,13248863
13248900,13248900
13248936,13248936
13248972,13248983
13249008,13248998
13249044,13249043
13249080,13249087
13249116,13249123
13249152,13249152
13249188,13249183
13249224,13249216
13249260,13249258
13249296,13249293
13249332,13249330
13249368,13249370
13249404,13249414
13249440,13249440
13249476,13249482
13249512,13249516
13249548,13249547
13249584,13249595
13249620,13249622
13249656,13249655
13249692,13249692
13249728,13249722
13249764,13249770
13249800,13249794
13249836,13249825
13249872,13249870
13249908,13249909
13249944,13249944
13249980,13249981
13250016,13250014
13250052,13250045
13250088,13250092
13250124,13250126
13250160,13250170
13250196,13250195
13250232,13250231
13250268,13250270
13250304,13250305
13250340,13250341
13250376,13250380
13250412,13250408
13250448,13250444
13250484,13250476
13250520,13250515
13250556,13250559
13250592,13250596
13250628,13250626
13250664,13250669
13250700,13250699
13250736,13250734
13250772,13250765
13250808,13250801
13250844,13250840
13250880,13250877
13250916,13250913
13250952,13250954
13250988,13250999
13251024,13251025
13251060,13251058
13251096,13251104
13251132,13251132
13251168,13251170
13251204,13251197
13251240,13251240
13251276,13251275
13251312,13251305
13251348,13251340
13251384,13251386
13251420,13251412
13251456,13251447
13251492,13251488
13251528,13251529
13251564,13251566
13251600,13251601
13251636,13251634
13251672,13251673
13251708,13251700
13251744,13251730
13251780,13251770
13251816,13251807
13251852,13251859
13251888,13251883
13251924,13251929
13251960,13251962
13251996,13251998
13252032,13252030
13252068,13252068
13252104,13252105
13252140,13252138
13252176,13252165
13252212,13252212
13252248,13252243
13252284,13252279
13252320,13252324
13252356,13252358
13252392,13252390
13252428,13252421
13252464,13252461
13252500,13252499
13252536,13252536
13252572,13252569
13252608,13252612
13252644,13252639
13252680,13252673
13252716,13252716
13252752,13252759
13252788,13252788
13252824,13252825
13252860,13252860
13252896,13252893
13252932,13252934
13252968,13252963
13253004,13252997
13253040,13253031
13253076,13253068
13253112,13253107
13253148,13253156
13253184,13253189
13253220,13253218
13253256,13253256
13253292,13253295
13253328,13253328
13253364,13253356
13253400,13253416
13253436,13253438
13253472,13253474
13253508,13253501
13253544,13253543
13253580,13253578
13253616,13253608
13253652,13253650
13253688,13253687
13253724,13253715
13253760,13253757
13253796,13253795
13253832,13253829
13253868,13253873
13253904,13253895
13253940,13253939
13253976,13253977
13254012,13254011
13254048,13254042
13254084,13254082
13254120,13254125
13254156,13254160
13254192,13254187
13254228,13254232
13254264,13254259
13254300,13254298
13254336,13254331
13254372,13254360
