Date_Time,Error
11101248,11101249
11101284,11101281
11101320,11101323
11101356,11101358
11101392,11101394
11101428,11101429
11101464,11101461
11101500,11101494
11101536,11101537
11101572,11101564
11101608,11101608
11101644,11101632
11101680,11101680
11101716,11101712
11101752,11101752
11101788,11101791
11101824,11101821
11101860,11101858
11101896,11101894
11101932,11101933
11101968,11101963
11102004,11101996
11102040,11102043
11102076,11102081
11102112,11102117
11102148,11102146
11102184,11102181
11102220,11102217
11102256,11102256
11102292,11102298
11102328,11102321
11102364,11102364
11102400,11102401
11102436,11102440
11102472,11102470
11102508,11102511
11102544,11102536
11102580,11102575
11102616,11102611
11102652,11102647
11102688,11102687
11102724,11102728
11102760,11102771
11102796,11102788
11102832,11102827
11102868,11102868
11102904,11102904
11102940,11102941
11102976,11102982
11103012,11103011
11103048,11103054
11103084,11103092
11103120,11103125
11103156,11103156
11103192,11103185
11103228,11103230
11103264,11103263
11103300,11103300
11103336,11103344
11103372,11103376
11103408,11103406
11103444,11103442
11103480,11103477
11103516,11103508
11103552,11103557
11103588,11103589
11103624,11103624
11103660,11103658
11103696,11103695
11103732,11103732
11103768,11103768
11103804,11103799
11103840,11103839
11103876,11103871
11103912,11103923
11103948,11103948
11103984,11103982
11104020,11104024
11104056,11104056
11104092,11104094
11104128,11104135
11107188,11107188
11107224,11107226
11107260,11107259
11107296,11107294
11107332,11107334
11107368,11107374
11107404,11107398
11107440,11107441
11107476,11107472
11109420,11109410
11109456,11109456
11109492,11109494
11109528,11109528
11109564,11109564
11109600,11109597
11109636,11109628
11109672,11109677
11109708,11109708
11109744,11109743
11109780,11109774
11109816,11109819
11109852,11109852
11109888,11109887
11109924,11109928
11109960,11109964
11109996,11110001
11110032,11110036
11110068,11110059
11110104,11110106
11110140,11110140
11110176,11110182
11110212,11110216
11110248,11110246
11110284,11110284
11110320,11110322
11110356,11110362
11110392,11110392
11110428,11110423
11110464,11110462
11110500,11110499
11110536,11110535
11110572,11110571
11110608,11110610
11110644,11110644
11110680,11110678
11110716,11110716
11110752,11110752
11110788,11110792
11110824,11110828
11110860,11110849
11110896,11110905
11110932,11110936
11110968,11110978
11111004,11111007
11111040,11111042
11111076,11111082
11111112,11111117
11111148,11111157
11111184,11111191
11111220,11111215
11111256,11111263
11111292,11111296
11111328,11111332
11111364,11111361
11111400,11111400
11111436,11111434
11111472,11111470
11111508,11111502
11111544,11111544
11111580,11111578
11111616,11111616
11111652,11111646
11111688,11111694
11111724,11111720
11111760,11111759
11111796,11111798
11111832,11111829
11111868,11111866
11111904,11111898
11111940,11111945
11111976,11111973
11112012,11112008
11112048,11112054
11112084,11112084
11112120,11112122
11112156,11112162
11112192,11112197
11112228,11112229
11112264,11112262
11112300,11112297
11112336,11112335
11112372,11112378
11112408,11112413
11112444,11112445
11112480,11112477
11112516,11112514
11112552,11112548
11112588,11112594
11112624,11112626
11112660,11112653
11112696,11112697
11112732,11112731
11112768,11112760
11112804,11112806
11112840,11112841
11112876,11112875
11112912,11112920
11112948,11112948
11112984,11112983
11113020,11113025
11113056,11113060
11113092,11113088
11113128,11113130
11113164,11113161
11113200,11113196
11113236,11113231
11113272,11113281
11113308,11113299
11113344,11113349
11113380,11113382
11113416,11113426
11113452,11113440
11113488,11113485
11113524,11113524
11113560,11113553
11113596,11113594
11113632,11113632
11113668,11113670
11113704,11113710
11113740,11113741
11113776,11113772
11113812,11113812
11113848,11113846
11113884,11113886
11113920,11113925
11116908,11116907
11116944,11116942
11116980,11116975
11117016,11117014
11117052,11117060
11117088,11117089
11117124,11117129
11117160,11117164
11117196,11117185
11117232,11117229
11117268,11117265
11117304,11117306
11117340,11117337
11117376,11117376
11117412,11117411
11117448,11117449
11117484,11117486
11117520,11117524
11117556,11117550
11117592,11117588
11117628,11117629
11117664,11117664
11117700,11117697
11117736,11117741
11117772,11117776
11117808,11117810
11117844,11117840
11117880,11117880
11117916,11117911
11117952,11117941
11117988,11117986
11118024,11118022
11118060,11118056
11118096,11118103
11118132,11118137
11118168,11118167
11118204,11118210
11118240,11118236
11118276,11118275
11118312,11118317
11118348,11118342
11118384,11118385
11118420,11118422
11118456,11118461
11118492,11118494
11118528,11118527
11118564,11118558
11118600,11118599
11118636,11118625
11118672,11118671
11118708,11118707
11118744,11118741
11118780,11118787
11118816,11118814
11118852,11118856
11118888,11118888
11118924,11118925
11118960,11118958
11118996,11118997
11119032,11119043
11119068,11119067
11119104,11119106
11119140,11119142
11119176,11119163
11119212,11119215
11119248,11119250
11119284,11119283
11119320,11119326
11119356,11119356
11119392,11119396
11119428,11119424
11119464,11119452
11119500,11119506
11119536,11119538
11119572,11119582
11119608,11119614
11119644,11119645
11119680,11119682
11119716,11119715
11119752,11119752
11119788,11119779
11119824,11119826
11119860,11119856
11119896,11119896
11119932,11119941
11119968,11119968
11120004,11120009
11120040,11120041
11120076,11120070
11120112,11120110
11120148,11120149
11120184,11120189
11120220,11120227
11120256,11120254
11120292,11120294
11120328,11120325
11120364,11120367
11120400,11120404
11120436,11120432
11120472,11120473
11120508,11120505
11120544,11120540
11120580,11120573
11120616,11120616
11120652,11120655
11120688,11120689
11120724,11120727
11120760,11120755
11120796,11120797
11120832,11120832
11120868,11120861
11120904,11120895
11120940,11120934
11120976,11120972
11121012,11121010
11121048,11121044
11121084,11121086
11121120,11121122
11121156,11121151
11121192,11121190
11121228,11121231
11121264,11121272
11121300,11121302
11121336,11121341
11121372,11121373
11121408,11121410
11121444,11121444
11121480,11121476
11121516,11121514
11121552,11121549
11121588,11121580
11126196,11126196
11126232,11126227
