Date_Time,Error
11117664,11117658
11117700,11117705
11117736,11117736
11117772,11117780
11117808,11117807
11117844,11117843
11117880,11117872
11117916,11117918
11117952,11117958
11122704,11122711
11122740,11122742
11122776,11122773
11122812,11122811
11122848,11122848
11122884,11122882
11122920,11122928
11122956,11122955
11122992,11122991
11123028,11123028
11123064,11123072
11123100,11123104
11123136,11123136
11123172,11123171
11123208,11123207
11123244,11123242
11123280,11123284
11123316,11123314
11123352,11123349
11123388,11123388
11123424,11123423
11123460,11123453
11123496,11123493
11123532,11123534
11123568,11123562
11123604,11123607
11123640,11123641
11123676,11123683
11123712,11123714
11123748,11123745
11123784,11123782
11123820,11123819
11123856,11123853
11123892,11123894
11123928,11123928
11123964,11123959
11124000,11123994
11124036,11124035
11124072,11124068
11124108,11124116
11124144,11124140
11124180,11124187
11124216,11124217
11124252,11124258
11124288,11124290
11124324,11124329
11124360,11124354
11124396,11124389
11124432,11124434
11124468,11124463
11124504,11124507
11124540,11124542
11124576,11124576
11124612,11124615
11124648,11124645
11124684,11124688
11124720,11124716
11124756,11124762
11124792,11124793
11124828,11124816
11124864,11124857
11124900,11124900
11124936,11124943
11124972,11124969
11125008,11125011
11125044,11125048
11125080,11125083
11125116,11125110
11125152,11125157
11125188,11125179
11125224,11125227
11125260,11125255
11125296,11125295
11125332,11125335
11125368,11125374
11125404,11125404
11125440,11125442
11125476,11125476
11125512,11125505
11125548,11125547
11125584,11125588
11125620,11125618
11125656,11125658
11125692,11125685
11125728,11125729
11125764,11125760
11125800,11125803
11125836,11125833
11125872,11125874
11125908,11125905
11125944,11125953
11125980,11125980
11126016,11126029
11126052,11126056
11126088,11126082
11126124,11126126
11126160,11126153
11126196,11126198
11126232,11126232
