Date_Time,Error
11080764,11080764
11080800,11080800
11080836,11080836
11080872,11080864
11080908,11080906
11080944,11080942
11080980,11080987
11081016,11081014
11081052,11081061
11081088,11081097
11081124,11081123
11081160,11081160
11086488,11086491
11086524,11086514
11086560,11086561
11086596,11086601
11086632,11086627
11086668,11086671
11086704,11086701
11086740,11086740
11086776,11086768
11086812,11086812
11086848,11086845
11086884,11086877
11086920,11086916
11086956,11086957
11086992,11086992
11087028,11087029
11087064,11087065
11087100,11087100
11087136,11087138
11087172,11087169
11087208,11087212
11087244,11087241
11087280,11087292
11087316,11087325
11087352,11087347
11087388,11087387
11087424,11087425
11087460,11087465
11087496,11087492
11087532,11087533
11087568,11087569
11087604,11087604
11087640,11087643
11087676,11087679
11087712,11087703
11087748,11087748
11087784,11087786
11087820,11087820
11087856,11087853
11087892,11087892
11087928,11087938
11087964,11087964
11088000,11088001
11088036,11088033
11088072,11088072
11088108,11088103
11088144,11088150
11088180,11088182
11088216,11088222
11098440,11098447
11098476,11098476
11098512,11098518
11098548,11098542
11098584,11098579
11098620,11098627
11098656,11098651
11098692,11098692
11098728,11098722
11098764,11098761
11098800,11098796
11098836,11098838
11098872,11098872
11098908,11098909
11098944,11098944
11098980,11098973
11099016,11099016
11099052,11099053
11099088,11099090
11099124,11099114
11099160,11099156
11099196,11099199
11099232,11099235
11099268,11099270
11099304,11099307
11099340,11099335
11099376,11099376
11099412,11099411
11099448,11099451
11099484,11099484
11099520,11099522
11099556,11099561
11099592,11099594
11099628,11099634
11099664,11099665
11099700,11099692
11099736,11099742
11099772,11099776
11099808,11099806
11099844,11099842
11099880,11099869
11099916,11099927
11099952,11099952
11099988,11099986
11100024,11100023
11100060,11100055
11100096,11100096
11100132,11100135
11100168,11100169
11100204,11100202
11100240,11100240
11100276,11100277
11100312,11100311
11100348,11100350
11100384,11100386
11100420,11100414
11100456,11100451
11100492,11100491
11100528,11100528
11100564,11100574
11100600,11100600
11100636,11100636
11100672,11100671
11100708,11100710
11100744,11100743
11100780,11100781
11100816,11100813
11100852,11100856
11100888,11100893
11100924,11100927
11100960,11100960
11100996,11100987
11101032,11101037
11101068,11101084
11101104,11101104
11101140,11101134
11101176,11101171
11101212,11101206
11101248,11101248
11101284,11101285
11101320,11101320
11101356,11101354
11101392,11101391
11101428,11101435
11101464,11101466
11101500,11101496
11101536,11101533
11101572,11101583
11101608,11101608
11101644,11101644
11101680,11101686
11101716,11101718
11101752,11101751
11101788,11101790
11101824,11101829
11101860,11101859
11101896,11101883
11101932,11101935
11101968,11101970
11102004,11102004
11102040,11102041
11102076,11102078
11102112,11102121
11102148,11102144
11102184,11102187
11102220,11102221
11102256,11102264
11102292,11102287
11102328,11102335
11102364,11102364
11102400,11102397
11102436,11102439
11102472,11102464
11102508,11102511
11102544,11102545
11102580,11102578
11102616,11102616
11102652,11102657
11102688,11102693
11102724,11102722
11102760,11102764
11102796,11102805
11102832,11102831
11102868,11102867
11102904,11102904
11102940,11102930
11102976,11102970
11103012,11103011
11103048,11103044
11103084,11103074
11103120,11103121
11103156,11103157
11103192,11103187
11103228,11103228
11103264,11103259
11103300,11103300
11103336,11103329
11103372,11103375
11103408,11103404
11103444,11103439
11103480,11103483
11103516,11103512
11103552,11103554
11103588,11103592
11103624,11103624
11103660,11103666
11103696,11103684
11103732,11103734
11103768,11103775
11103804,11103807
11103840,11103837
11109096,11109099
11109132,11109132
11109168,11109168
11109204,11109203
11109240,11109234
11109276,11109272
11109312,11109309
11109348,11109344
11109384,11109393
11109420,11109417
11109456,11109465
11109492,11109493
11109528,11109519
11109564,11109570
11109600,11109603
11109636,11109636
11109672,11109676
11109708,11109704
11109744,11109741
11109780,11109786
11109816,11109825
11109852,11109863
11109888,11109888
11109924,11109928
11109960,11109959
11109996,11109995
11110032,11110031
11110068,11110066
11110104,11110099
11110140,11110136
11110176,11110170
11110212,11110212
11110248,11110251
11110284,11110277
11110320,11110323
11110356,11110357
11110392,11110392
11110428,11110428
11110464,11110468
11110500,11110500
11110536,11110534
11110572,11110578
11110608,11110616
11110644,11110632
11110680,11110686
11110716,11110717
11110752,11110738
11110788,11110797
11110824,11110829
11110860,11110860
11110896,11110890
11110932,11110928
11110968,11110967
11111004,11111000
11111040,11111042
11111076,11111079
11111112,11111108
11111148,11111148
11111184,11111185
11111220,11111219
11111256,11111258
11111292,11111306
11111328,11111334
11111364,11111358
11111400,11111405
11111436,11111433
11111472,11111473
11111508,11111511
11111544,11111543
11111580,11111576
11111616,11111616
11111652,11111651
11111688,11111683
11111724,11111727
11111760,11111764
11111796,11111790
11111832,11111833
11111868,11111866
11111904,11111906
11111940,11111934
11111976,11111974
11112012,11112015
11112048,11112054
11112084,11112087
11112120,11112112
11112156,11112154
11112192,11112196
11112228,11112232
11112264,11112264
11112300,11112301
11112336,11112336
11112372,11112379
11112408,11112411
11112444,11112441
11112480,11112478
11112516,11112517
11112552,11112550
11112588,11112590
11112624,11112619
11112660,11112665
11112696,11112694
11112732,11112732
11112768,11112773
11112804,11112803
11112840,11112835
11112876,11112877
11112912,11112913
11112948,11112950
11112984,11112984
11113020,11113014
11113056,11113066
11113092,11113097
11113128,11113128
11113164,11113164
11113200,11113201
11113236,11113234
11113272,11113269
11113308,11113301
11113344,11113351
11113380,11113377
11113416,11113413
11113452,11113457
11113488,11113479
11113524,11113529
11113560,11113560
11113596,11113596
11113632,11113627
11113668,11113666
11113704,11113704
11113740,11113745
11113776,11113772
11113812,11113801
11113848,11113845
11113884,11113878
11113920,11113919
11113956,11113956
11113992,11113992
11114028,11114028
11114064,11114067
11114100,11114092
11114136,11114128
11114172,11114169
11114208,11114208
11114244,11114247
11114280,11114276
11114316,11114324
11114352,11114348
11114388,11114393
11114424,11114421
11114460,11114459
11114496,11114488
11114532,11114522
11114568,11114568
11114604,11114599
11114640,11114644
11114676,11114671
11114712,11114707
11114748,11114743
11114784,11114783
11114820,11114825
11114856,11114860
11114892,11114893
11114928,11114928
11114964,11114962
11115000,11115000
11115036,11115041
11115072,11115072
11115108,11115112
11115144,11115140
11115180,11115181
11115216,11115215
11115252,11115251
11115288,11115300
11115324,11115329
11115360,11115360
11115396,11115396
11115432,11115434
11115468,11115469
11115504,11115499
11115540,11115546
11115576,11115576
11115612,11115610
11115648,11115648
11115684,11115685
11115720,11115721
11115756,11115761
11115792,11115791
11115828,11115830
11115864,11115863
11115900,11115900
11115936,11115931
11115972,11115966
11116008,11116008
11116044,11116044
11116080,11116077
11116116,11116112
11116152,11116144
11116188,11116190
11116224,11116219
11116260,11116269
11116296,11116302
11116332,11116329
11116368,11116370
11116404,11116402
11116440,11116436
11116476,11116474
11116512,11116513
11116548,11116553
11116584,11116584
11116620,11116620
11116656,11116658
11116692,11116702
11116728,11116740
11116764,11116756
11116800,11116800
11116836,11116832
11116872,11116868
11116908,11116908
11116944,11116944
11116980,11116980
11117016,11117012
11117052,11117052
11117088,11117089
11117124,11117128
11117160,11117168
11117196,11117194
11117232,11117231
11117268,11117255
11117304,11117302
11117340,11117338
11117376,11117374
11117412,11117410
11117448,11117443
11120436,11120433
11120472,11120472
11120508,11120507
11120544,11120544
11120580,11120577
11120616,11120610
11120652,11120645
11120688,11120686
11120724,11120730
11120760,11120757
11120796,11120790
11120832,11120827
11120868,11120868
11120904,11120913
11120940,11120941
11120976,11120968
11121012,11121011
11121048,11121049
11121084,11121092
11121120,11121123
11121156,11121160
11121192,11121188
11121228,11121236
11121264,11121260
11121300,11121301
11121336,11121336
11121372,11121374
11121408,11121405
11121444,11121452
11121480,11121478
11121516,11121516
11121552,11121561
11121588,11121587
11121624,11121627
11121660,11121655
11121696,11121702
11121732,11121735
11121768,11121761
11121804,11121806
11121840,11121844
